Date,Revenue,COGS,Payroll,Marketing,R&D,Consulting,Travel,Profit
2024-07-31,86163.84723252246,39975.21457692329,11465.556533733643,8095.890108858925,4890.816513937882,3305.3271559195214,1447.342900088871,16983.699443060323
2024-08-01,124230.63534204163,71261.13132472514,14220.385222187198,9049.546809591402,8096.647244395478,3094.628334998862,1606.7100054010846,16901.586400742468
2024-08-02,95165.1929618299,54838.95541873219,10722.742951869282,6713.428085418638,6488.617919476626,2367.976689343271,1708.579862058016,12324.89203493188
2024-08-03,118257.37781238244,55585.379147498934,13782.229748370442,9194.56485204721,5947.538044510432,4290.800783977957,1658.16997948104,27798.695256496416
2024-08-04,122819.74077883677,51173.03310746105,13938.788172558288,7636.034971038844,9015.73010749269,2716.4613316733066,2045.3781014074239,36294.31498720517
2024-08-05,114974.6634722194,62651.02574322177,14437.577782320252,6048.730768092622,8576.703337464201,2810.063341718246,2223.9609731401947,18226.601526262122
2024-08-06,93525.69530922927,43237.158996223625,11410.829009218656,9068.36428479258,7385.28690135056,2812.64981150199,954.548154102042,18656.858152039815
2024-08-07,106055.95135504914,59029.12229170373,13322.900011391963,6292.824490660982,5877.547857256639,3882.6596542184707,1072.3495228152813,16578.547527002083
2024-08-08,99637.06590413625,48675.79241943655,13315.06711259755,5970.25662197102,6759.037480389739,2286.6387282967466,1763.8543051785625,20866.419236266083
2024-08-09,86444.47208904808,42967.51430845524,10317.71183278358,6364.302789992282,5428.605760151202,2675.7472700281774,1423.2157818869277,17267.37434575068
2024-08-10,104865.38922582405,58261.31023455266,11804.212843962601,7820.93069905573,6296.625050601151,3588.9982143688953,1355.8882165179452,15737.423966765084
2024-08-11,82314.40313260297,39220.56312826754,8915.475212646801,4191.590205067039,5512.513555037519,3063.0757078772963,1230.103726321933,20181.081597384837
2024-08-12,117815.19082692346,57567.50288073882,13840.187086782711,6762.325330466322,8656.057944182909,4560.78051666491,1227.5584927190823,25200.778575368706
2024-08-13,93030.7405405241,44211.75179499461,12753.614340547776,6410.5381675098715,4715.875552489052,3320.5274568244477,1109.3409772104978,20509.09225094784
2024-08-14,103017.39483809259,48775.45051570662,14199.42790885309,8672.677482719533,8146.821966474297,3405.4015139849616,1467.4790546009663,18350.136395753114
2024-08-15,104249.31807319213,52665.64162625822,13901.153396377584,6403.089321662616,7745.353994555282,2989.0783253977474,1911.9787970703528,18633.022611870343
2024-08-16,96116.42539443883,53994.352451067214,10736.340122047877,6838.753092870254,6971.767537208142,2137.8410533089823,1422.2032038997083,14015.167934036654
2024-08-17,108800.40702212912,51392.2707258284,14079.241847868261,8471.988845752781,7921.934051378356,3720.402048952981,1725.9688617707063,21488.600640577642
2024-08-18,92876.44515066214,46888.76101966462,11937.825867640819,8770.287861941619,5727.859527248342,3701.5671391759174,1740.2759128795556,14109.867822111264
2024-08-19,113069.45946185866,60395.53901156206,14044.731808981667,7496.903745322161,8203.03285522636,3927.4916332202943,1479.8744709294783,17521.885936616614
2024-08-20,79810.30479629878,36224.93078524765,10175.73000637266,4523.481535146425,4916.562686856842,1622.8804456197247,1357.333311840135,20989.38602521534
2024-08-21,101895.69369319618,46413.95322152064,12695.13675246984,7587.521327792358,7842.015359449907,3049.248968158793,1896.9587674893153,22410.85929631532
2024-08-22,129083.93498587426,75731.30187508115,16557.96013837037,11273.684883510383,7140.493627436934,4168.49881865168,1552.383669216569,12659.61197360717
2024-08-23,84995.03013091638,46297.38062457367,11540.225521685283,4716.628174589431,4995.193850441697,2872.278192683364,1152.9390251867019,13420.384741756221
2024-08-24,89833.82544212723,46303.707600724156,9475.798548191433,6399.238405169253,5977.554089221966,3089.7910104734087,1778.539215697239,16809.196572649773
2024-08-25,107708.61774488373,57036.45344741049,14807.91945398538,5481.211536333166,6416.884270574104,3356.434130001345,2136.09730300192,18473.61760357731
2024-08-26,102693.72672909396,41679.264492313,10967.105431282986,5307.00220792144,6441.681448554391,2512.6286340204706,1256.1804018845432,34529.86411311713
2024-08-27,105259.45148910339,55116.01641940383,10876.606477234984,7804.742879805366,6817.936840061725,4088.6995261759016,1122.5350404467476,19432.914305974846
2024-08-28,107337.80695221496,53873.03579580198,15972.293341702416,6967.282548740576,8124.463060745564,3642.3291553675726,1364.1793856619645,17394.2236641949
2024-08-29,109520.82202842656,55762.51952160949,16192.60846289909,10103.88340588613,7195.0544722452005,2709.1947511121425,1530.8075293930144,16026.75388528149
2024-08-30,116645.49762934334,55043.233279842054,12017.032305913848,9344.204315855777,7100.654163836223,3084.857763026221,1680.8681540728653,28374.64764679635
2024-08-31,106147.27985392768,44188.558465836264,12967.235340315736,7716.551448949157,6096.259590709604,4080.147886268184,1718.3188613350576,29380.208260513682
2024-09-01,96381.13518072186,42279.30503438882,10535.638446821975,6784.920466165197,6000.71640174863,3638.3592986329954,1830.7623230039287,25311.43320996032
2024-09-02,110088.60551804096,64968.674143462944,13680.407697845352,8241.483351612931,7207.730332410591,3093.81223894968,1464.5615748455768,11431.936178913878
2024-09-03,128498.22902342823,61902.725600264355,18183.638177392782,6684.727360901627,9301.144585131928,2668.41278416274,2377.197365323778,27380.383150251015
2024-09-04,98010.4938042614,48352.16683232737,14459.545853360936,9275.680576610712,5256.446200024643,2055.274897555274,1071.7240900456961,17539.655354336777
2024-09-05,85382.06042994038,35052.91826447931,11245.895962236498,8530.96204001087,4836.746494558975,2192.471782045993,889.5740850815697,22633.49180152716
2024-09-06,116606.2100393046,47518.57514623986,13724.00093218053,6888.436792000376,7158.410979464669,3799.3153537588287,1753.8100853189867,35763.66075034137
2024-09-07,98194.28254069603,53362.33654512932,12781.584306916151,5500.760069843085,5971.386011620457,3111.177112429938,1040.5277175542756,16426.5107772028
2024-09-08,67409.95680978945,34218.57033751223,7792.595409447373,3854.425370985919,4162.729490463021,2202.7252110505015,938.6767735927176,14240.234216737692
2024-09-09,112711.32515725633,56551.91518219088,16398.50392660469,9360.828042782736,8318.731256205003,3871.144788729184,2137.8837508161664,16072.31820992766
2024-09-10,91970.07721069116,41260.06725123364,13199.547610872372,7640.14210966566,5492.879024593055,1874.4095008621753,1141.792906957646,21361.238806506604
2024-09-11,98642.0007654376,54149.54075407484,12617.454913462654,9114.146831496882,6417.347259135422,2180.1570824974833,1682.808637156887,12480.545287613422
2024-09-12,104979.70495853522,45524.16727102264,12202.835211227646,9195.310869778219,7213.912534856075,2854.3634333766363,1367.2193464131617,26621.896291860845
2024-09-13,102857.495196686,45050.24047543383,11794.615877020273,7455.572430763608,5859.3138831428105,2375.7201329584177,1074.7785956298883,29247.25380173717
2024-09-14,110641.77725708559,54451.51359122306,11249.049042035342,8922.459183110313,7917.620911068466,2379.5064125458875,1722.3501256660252,23999.27799143648
2024-09-15,93467.70444145236,42738.66608446467,13159.415553185558,7890.004629149589,6207.502395968735,3067.5435032805,1714.995437468563,18689.576837934743
2024-09-16,107696.58697264123,48408.81848523342,13194.895440967779,8145.827741937954,6828.33354009646,3910.1108566545668,1517.949413321246,25690.651494429796
2024-09-17,96106.79983624125,50845.06496487546,11173.054247120883,7091.004689542289,7140.112532861799,3368.786787073943,1554.3293405579607,14934.447274208913
2024-09-18,111082.15721331254,58895.13203408317,13724.813447265255,9137.048654404805,6365.547220510767,4036.8139670061496,2110.587199840192,16812.214690202207
2024-09-19,109230.5122601958,61704.689284382686,15394.609731231825,8506.187140841404,8355.618523592735,3639.247273188827,1954.892484155227,9675.2678228031
2024-09-20,85968.41946933107,41569.31684802562,9132.486270935035,7066.356084424834,5745.395164208829,2983.697890997293,1026.3566709753652,18444.81053976409
2024-09-21,116289.73174262547,48215.70182301346,16615.80241426747,9377.922450200622,7939.710086353475,2957.8962497729685,2015.7475564152655,29166.951162602214
2024-09-22,91960.54832328927,41817.521492321626,13322.82506240697,7904.912919017433,7012.154480970029,3665.5622365882755,1381.1490611665129,16856.423070818433
2024-09-23,112120.86697421718,66824.15922430615,16519.37230766937,9209.627683651104,8356.085742254209,2653.1511791194343,1957.593122083943,6600.8777151329705
2024-09-24,105509.3097010201,54785.890015631274,12647.865154849798,8017.3490333654,7179.577443762493,2562.8082064588234,1576.8530407303926,18738.966806221913
2024-09-25,127572.75515192683,69137.72512908332,14142.335495087102,10727.572641063718,9261.224673390296,3288.6261852043212,1438.9673069140542,19576.303721184013
2024-09-26,96648.01026442222,38801.42802440108,11470.383109361052,7004.477392466808,6088.784509415208,3818.2389796117345,1517.28624317835,27947.412005988008
2024-09-27,94760.24805822704,47725.15996865298,11053.36644684631,5883.053668996327,6294.101954007082,3768.2143987703694,1413.949872556846,18622.401748397126
2024-09-28,99708.70591168401,40631.86914009338,10849.07452401541,4992.505740296731,5171.10328579321,3579.3306606440983,1513.5001173660808,32971.3224434751
2024-09-29,95452.30325748588,49047.78826856953,12443.48044338313,7445.108542208518,5029.929520045098,3109.945998432517,1793.455667966399,16582.59481688068
2024-09-30,111999.12852913076,65424.75795850585,13868.987383557826,8907.59995852374,8386.804099920275,3404.91367460846,2122.20097935812,9883.864474656482
2024-10-01,75755.34087345118,44974.72061726639,10854.60777574461,7469.662077286038,3923.3804421738814,2985.7010779467128,1101.13198995247,4446.136893081086
2024-10-02,84194.76371280469,42780.24644086085,8554.649298360679,5731.467331958525,4637.613766314027,2855.2512246538754,1225.6501524473588,18409.885498209376
2024-10-03,83982.9561763121,41289.46128637934,11101.992214790964,5854.1715518195,6204.239188424991,3266.4837028391757,1272.4987996591851,14994.109432398967
2024-10-04,114254.61387960364,67296.35819443878,15783.982864171114,6865.557356346063,5716.658598376877,3008.4400649439876,1736.200862516661,13847.415938810154
2024-10-05,125659.20058872888,67192.73483497408,17337.74381597684,6726.124187117008,7347.561095603479,3352.021483239831,2450.840893760812,21252.17427805683
2024-10-06,98433.26172193793,40650.95424244907,14204.283707599274,8725.146431384359,6646.3279879442125,3651.3318278995016,1623.5586788965556,22931.658845764963
2024-10-07,97467.67415214983,48065.707430543414,13299.62857981635,6090.175338656856,6614.4973044385715,2241.473694437072,1245.1076212112266,19911.084183046347
2024-10-08,101050.78244669772,45275.702397626934,14792.874879240699,8129.05475446904,7408.496406054335,3932.750659375951,1547.629916781099,19964.27343314966
2024-10-09,117428.17453912285,58004.92258731113,13695.980317180223,9909.605330023001,7653.708622449081,3540.399232653324,1910.8189490789546,22712.739500427153
2024-10-10,86089.70298714138,42278.060357835784,10775.027760137787,6332.916471636187,5620.112818827543,3316.887972751552,1411.6746042880586,16355.023001664478
2024-10-11,103575.53474102178,53489.405746057426,10430.468906777125,9717.208673461877,7432.509658499479,2769.180558604357,1641.935541830845,18094.82565579067
2024-10-12,114627.96444673644,54030.36079537431,11502.673148175481,8274.963185010292,7446.08743976364,3933.9375251150327,1350.0149805959368,28089.927372701743
2024-10-13,107516.41254909767,46538.918902304926,12042.518894334078,6907.438280142574,7338.50398831756,3188.668267456185,1111.2823172500985,30389.081899292258
2024-10-14,102843.72424898115,51498.366225556885,10802.741804142353,9749.664880762644,7912.0990738543105,3346.1308791241386,1375.8876196603203,18158.83376588051
2024-10-15,115015.69138850711,65103.54830255498,12997.988658364706,10705.455160858008,7135.97952539985,3460.5288480850354,1641.8744757915888,13970.316417452967
2024-10-16,59451.515605011446,31675.912909780473,6471.4261698720275,3460.1969539235033,3659.463855159631,2338.9600964603046,631.2587131862502,11214.296906629257
2024-10-17,110168.12979296362,51522.722911388904,11173.9128692025,5651.410331626795,5520.136063539951,3728.3217417947594,1999.515572649601,30572.11030276111
2024-10-18,90188.86475308864,52950.29777583529,13119.341909290759,4915.227996221801,6169.169781744366,2257.1007444882625,1212.2081822929204,9565.518363215248
2024-10-19,72540.50654715314,42250.602477774046,7283.876160533014,4666.3399994008005,3691.815404683306,2770.578625128061,1388.1588875300845,10489.134992103827
2024-10-20,107668.03899287472,47575.2419227465,14729.429950209678,10617.467261900294,7011.822327151754,2786.512886112465,1242.930725049297,23704.633919704735
2024-10-21,120604.87817744436,49192.74188127583,12977.97668608863,9398.232539477027,8940.079453444703,3308.445318174825,1274.715117229071,35512.68718175427
2024-10-22,97938.27228058463,53695.80773671894,14260.936883149043,6724.74407119949,6512.663200150792,2158.8018164717696,1451.754782372831,13133.563790521774
2024-10-23,114293.11820804408,64635.27876933144,16531.333413764838,10793.3625931505,6639.182653530402,4343.061960767844,1359.0929985847354,9991.805818914334
2024-10-24,124184.17386982968,73712.36185604194,16478.62606970301,9022.826742244624,9138.098971698633,3194.2951821721476,2405.943284936432,10232.021763032884
2024-10-25,119723.7168037607,69196.39081100597,15996.490229203297,7873.262853802526,6954.931506606135,3014.4459273696366,1209.5727796235246,15478.6226961496
2024-10-26,124599.46794057089,64805.04969589503,12493.209506491208,12093.746021877734,8970.034493710187,4785.273960326993,1760.1165991473788,19692.037663122363
2024-10-27,111131.91236607838,56233.91096858838,16585.724265466797,10277.021759941927,7591.171293189695,4013.033060947933,2141.231644766681,14289.819373176972
2024-10-28,101131.50458352389,41015.72331408403,14551.977056957097,9322.647837961462,5572.334667088771,2307.980563635982,1400.0829621940547,26960.75818160249
2024-10-29,75970.51282154248,34135.92848012445,10997.13523207777,5744.452373085965,5861.430180399003,2688.329798185677,830.4407261720438,15712.796031497579
2024-10-30,96309.06267805077,47376.63825770094,12805.467439754828,8616.956745501424,5395.167285038924,3684.848490912964,1254.8059071499124,17175.178551991776
2024-10-31,87351.30107025713,45920.64710810896,10241.009447525299,5150.90251766685,6960.816606967752,1884.1871625915296,1308.5315691820606,15885.206658214694
2024-11-01,132564.1407624672,67799.97839941982,19179.702341757675,10427.647479811543,6657.28029753624,4839.161150125913,1571.0861510585714,22089.28494275744
2024-11-02,97361.71281351495,53405.54751587982,11155.300653298218,9657.531850327265,5637.68142757142,3013.189333846778,1427.8695955945707,13064.592436996885
2024-11-03,101848.07210176729,46437.973350441614,13050.3615021174,6574.081365588885,5703.065184100263,3400.0908435283627,1870.2801420798576,24812.21971391089
2024-11-04,108272.28064060702,55542.65371312107,11367.133055369575,9713.93094802156,5459.066985023214,3232.694878749264,2027.5261840177154,20929.274876304626
2024-11-05,100654.03669558681,42035.98919837236,14705.331460912914,7501.13341465503,7244.175399662273,3417.814680198728,1056.1232849481241,24693.469256837372
2024-11-06,125425.7656064613,60547.169242668795,13425.388682682453,6520.921195003994,8880.492143911557,2594.0503202311406,1456.0719247885588,32001.6720971748
2024-11-07,90660.25957398322,49866.0589971732,10085.486096642242,7991.7898119967995,6688.055301762579,3196.148981604566,1156.1813474075877,11676.539037396244
2024-11-08,102919.11182855864,55440.48472663981,13164.044774642674,6013.404922554748,5938.5311837223835,2127.0163119456492,1641.4217685905044,18594.20814046287
2024-11-09,88862.94121452927,53151.46194939805,12281.271689470901,7248.876984458798,5627.694955687724,2586.4444963977116,1209.4199724385746,6757.771166677514
2024-11-10,80199.66233168941,36537.21982651396,10503.554513208042,4353.495088408648,5595.803572753434,1846.1400760928973,1478.9145858419536,19884.534668870474
2024-11-11,90823.46363642073,45378.840994084654,10136.506663041326,8841.06201407039,5739.412143460874,3312.466641346573,1559.1408500466182,15856.034330370283
2024-11-12,99444.44804427381,46331.773240020775,9949.13382160881,6422.738449312741,7052.577692303087,2612.7256806062655,1094.3424181551945,25981.156742266932
2024-11-13,93560.4666322411,45668.79324309543,12898.014743445918,5737.430443065239,6457.46876939566,2720.913411202217,1519.9435800593944,18557.902441977247
2024-11-14,89613.68530189215,51204.36597226305,13375.771493254986,5059.303718845531,4788.904629312087,2560.7123861110404,997.4116314487692,11627.21547065668
2024-11-15,78905.23804492249,42359.63120801776,11085.843182165148,7677.4883150679425,5794.113704003947,2797.193790748896,990.2888826753359,8200.678962243459
2024-11-16,98753.41641056958,56930.1830496252,12147.69043094297,8452.817156605934,7072.748398129978,2925.3613145419695,1163.1874915118703,10061.428569211668
2024-11-17,77429.19438953497,34123.21798930586,11241.817987241951,6742.769975660156,5394.88156806184,2770.352053525898,908.2924169562817,16247.862398782978
2024-11-18,111400.83945534404,64018.96811717639,13422.952687244586,8351.746341046559,6088.368710749591,2391.7944639615575,1800.6781835200347,15326.330951645316
2024-11-19,101236.59629401755,41704.66436252892,12780.786627778041,7464.821072049927,5875.761263548675,2412.6583494996403,1582.9404030795424,29414.964215532804
2024-11-20,78136.72750802604,45141.13897107958,9677.740681850823,4336.6713695872695,4828.483372788549,2424.636177679747,918.9099131614183,10809.147021878656
2024-11-21,95361.86384425205,44420.963328030295,11670.498724353534,7437.467708787479,5568.931506203845,3713.5594343559865,1897.8658809684562,20652.577261552433
2024-11-22,88717.65391614125,41068.956923961916,12310.420711074325,5531.175303769475,5042.206531609279,1906.9998937824018,1261.4201914750743,21596.474360468783
2024-11-23,104787.61765628771,52647.15545876551,13238.704708037572,10359.017459220133,7771.1262313385105,2186.046200519081,1149.5928130113994,17435.97478539549
2024-11-24,120106.75669034717,70639.35217571311,13912.6689847722,10789.075491845726,8305.017988282914,2778.1910102723355,1345.8791027416953,12336.571936719207
2024-11-25,71872.41295531383,29435.79757691562,8114.963817218249,5077.757442638144,4812.876044370726,2359.072708006851,1138.3826307028344,20933.562735461404
2024-11-26,101725.39118721125,47856.32322034939,10364.532147960117,5856.031996518619,5775.823396401305,2846.26203432837,2013.2160924582456,27013.20229919521
2024-11-27,97598.00806650039,55759.14719881105,12605.735112340317,8712.240839657092,7567.973715223814,3563.4055170445263,1534.1929629597464,7855.312720463859
2024-11-28,110070.10114675698,52746.79173689235,12272.603927327858,6175.2285817370075,6134.811150867429,2359.7558081223183,2145.311924704178,28235.598017105818
2024-11-29,103197.94942356534,45389.696458541395,11084.150791964588,6136.84022705649,7621.016655973981,2469.349608414893,1490.3154889343607,29006.580192679627
2024-11-30,88720.46002391771,43025.771046208356,11772.450760802421,5374.3328831341405,7008.932311675112,2306.7788147217143,1273.8848323725622,17958.309375003402
2024-12-01,95214.19096500073,45427.6902868126,12764.458514567443,7411.904127207815,6837.595927338636,3097.7557824499636,1428.2198715880888,18246.56645503617
2024-12-02,88059.61214794767,51346.08399020015,12117.68461916434,7868.37579184004,7025.90336721073,2967.913070205356,1494.7462749523056,5238.905034374737
2024-12-03,116140.10707897898,64154.27082878325,14538.284441061092,7632.233537529051,8075.399747140176,2611.3018187898715,1588.350647865791,17540.266057809742
2024-12-04,100319.67473007913,50262.47554270003,14516.530832257073,5440.686147881619,5670.450264614977,3900.037122896949,1869.8444053229061,18659.650414405594
2024-12-05,128517.86028629511,76811.79819551988,18868.62438669543,9410.967481956832,7211.726370827217,3446.962456082615,1322.8104120291698,11444.970983183957
2024-12-06,99090.08779278069,48856.91340154018,13909.131644546951,8661.019863399852,5919.33749227732,3395.1608625909507,1426.6636048627056,16921.860923562723
2024-12-07,89373.89849634306,36790.54779461292,11777.663216931154,5459.2430154372305,4487.812055922425,2724.487719211484,1350.432322289068,26783.712371938775
2024-12-08,77294.2841108076,34972.1748333904,8903.223094944897,4714.659730495197,5445.456062274945,1890.2442605461038,1242.144063995348,20126.382065160702
2024-12-09,72952.90485616082,35543.6835932683,10880.724852906404,7102.793402968474,4235.648102704124,2693.7543839797586,930.9315281244601,11565.368992209296
2024-12-10,76237.96085491765,32887.57156550421,8668.775204656573,7449.034767630166,5676.335263339487,2772.37519236438,1088.281621491971,17695.587239930857
2024-12-11,104006.89976517225,61313.4221289804,11454.57588512608,10351.108494026928,6321.038004211983,2904.0221075058275,1544.021689841277,10118.711455479759
2024-12-12,107630.875348449,59559.67376580364,13142.559250133281,9727.999262476109,6931.287893041305,3419.6645006683175,1815.6359763970768,13034.054699929271
2024-12-13,76282.139469518,34605.960115990776,7845.009964082272,4531.86152539713,6024.051471992675,1918.992703314578,1352.8974485536996,20003.36624018688
2024-12-14,113425.57471114173,58772.69863570021,16891.872321467614,6873.48502679699,6495.334102626728,3833.4478433421627,1971.140633526965,18587.596147681048
2024-12-15,92754.08422474841,50485.10486638237,12004.389205100706,6215.5682466150865,6644.68211025071,2428.3516646049893,1244.3730742656326,13731.615057528921
2024-12-16,102201.89517978324,60120.856157327544,13066.267482599478,6735.78214002039,7425.328833518618,3769.3668302920105,2043.4763276798744,9040.81740834532
2024-12-17,124183.30942383136,71570.20284266006,16490.27855967236,12148.404543003335,7032.493948527194,3023.578221848559,2295.73376434771,11622.617543772169
2024-12-18,113452.58973798298,57071.014348844576,14164.689973865457,10148.7538295388,7377.811143824871,2302.6415278744817,1429.529148136856,20958.14976589792
2024-12-19,95972.04028141251,53257.81459874045,9751.064085849306,8272.8320623419,5806.889812553558,2434.8260980208156,1146.9674252258255,15301.646198680653
2024-12-20,86632.11661877068,44392.80462155257,11315.502810967619,5137.125216608868,6337.761981848345,2063.667958120701,1138.3644222008318,16246.889607471749
2024-12-21,67722.76898006043,34575.23516401114,9197.340798939773,6465.917915910786,4650.827269259365,2042.9066822649777,983.5681495907478,9806.973000083635
2024-12-22,89212.7002113637,37732.36807072346,10780.235471577425,8153.462609605795,5734.547017937077,2147.712418039797,1651.1481008940602,23013.22652258609
2024-12-23,96833.04641758458,41176.07730577052,13349.866505868513,5633.949221737522,7105.6958974950085,3414.7009318879163,1722.0423563729696,24430.71419845213
2024-12-24,85192.30709273224,43099.36090647646,9486.168929457623,7970.465877161446,4860.618720678319,2115.104572174761,1577.1192825794271,16083.468804204196
2024-12-25,98031.14549361543,44483.81924414122,10887.71443401856,6235.994167091373,7117.909761362893,3346.720919959789,1246.9141299341372,24712.07283710745
2024-12-26,101152.77824438152,40886.6995236591,10931.666662460015,5466.648885560802,7683.689388904367,3193.334384816229,1611.8302967569168,31378.90910222409
2024-12-27,96627.16027287883,52620.044030508725,11459.955891028803,8004.701727761468,7378.319309262083,3838.513664465827,1239.9671281069732,12085.658521744946
2024-12-28,90249.9612876481,36686.36733379021,12847.136298966649,7462.790324338395,6634.293407347545,3609.8197150842557,1000.892973220394,22008.661234900646
2024-12-29,102529.82007950092,53218.65351497884,14497.2657466397,5613.15909700246,6381.499577941644,3833.6434591291977,1726.8049161676045,17258.793767641473
2024-12-30,106629.10974354114,54150.39474682401,12703.921198525346,7031.39971352833,8472.134949221107,3753.3091966352763,1218.7681132301723,19299.181825576903
2024-12-31,83644.0138383573,49664.71541244167,10828.214169074054,8334.350022909042,5134.722771822964,2319.3755895788645,1394.929346583736,5967.706525946967
2025-01-01,121163.98569619405,60199.43305644299,16483.247462566902,10168.243233677864,8379.55124647188,4248.679925752143,1996.739234673974,19688.09153660829
2025-01-02,98521.17801573608,40661.68889338113,11040.316580660057,8522.452173476542,5402.135433926419,3855.47957815289,1783.4780924580791,27255.627263680944
2025-01-03,100282.74434417271,51178.054424327405,10871.356910943998,6081.733703144226,7963.800404543007,2052.542235218813,1142.7766307567276,20992.48003523852
2025-01-04,110623.21634884836,62858.23926998992,16439.14090333354,5966.917121696236,7867.476425671762,3402.5814121209746,1972.943103223664,12115.918112812273
2025-01-05,103498.24196895253,62033.72647380853,13545.629008508518,6607.854002768596,7514.10964260415,2521.213664507362,2069.216056452304,9206.493120303072
2025-01-06,114297.04950869868,55556.21080925356,17038.351018221743,7137.270028188005,5940.394969224012,3561.2133280658218,2115.686903887257,22947.922451858292
2025-01-07,104306.86247802737,48404.616368309515,12192.199612849328,6438.571086989357,7604.234632737125,3059.2098984556824,1827.2602133285745,24780.770665357806
2025-01-08,90813.43938039344,52792.63659651421,12273.58027144413,5415.906115319547,6651.330944302541,2862.0192911665386,1509.46952678758,9308.496634858893
2025-01-09,105422.55287809152,46201.26784424585,11715.627470015357,8300.738253409745,7395.727516914032,3270.127935988755,1498.8783375034116,27040.185520014362
2025-01-10,82844.10689019007,43334.57452013633,9366.355434456607,5501.277315693642,4867.695081923144,3247.6663413818865,1433.6174088230375,15092.920787775423
2025-01-11,101628.39558664785,48897.779433833224,12764.029122766462,9249.937164671644,6574.412178919442,3154.9236780583806,1752.254474170632,19235.059534228058
2025-01-12,99501.55014033309,40618.171855434965,11540.27996108334,5890.230168022968,5304.729241036367,3674.0590937449665,1623.3660817867653,30850.71373922372
2025-01-13,96878.2471409119,45480.23858496029,10499.768878485906,7094.525167043638,6214.508208232219,2557.237518525633,1740.2030066661348,23291.765776998072
2025-01-14,98071.93732841604,44431.06993868455,11096.254719358963,4970.569390321816,5620.965194162798,2820.746412461354,1420.8308126946886,27711.500860731874
2025-01-15,71772.26431753542,38557.36885636513,7305.51359258012,5317.184764093689,4340.2776514900215,2110.6980931750827,804.748460219194,13336.472899612185
2025-01-16,91769.12638388558,54121.585572458105,12409.129655746648,4844.6675566275035,5036.107242060392,2346.9551083892634,1430.742833360094,11579.938415243567
2025-01-17,101392.67351711672,45992.67359825942,12634.118528923755,10026.333717321424,5769.408497860271,2798.0124700826286,1282.6614549157043,22889.465249753513
2025-01-18,102397.84587996101,57577.611186802744,10722.29893744338,9167.638841170814,5355.106213528077,3273.6859189668144,1417.6296694166717,14883.875112632508
2025-01-19,84584.87288611062,34770.469770191,9184.62301781517,6302.044491871458,6563.5358487403255,2673.1996219060266,860.5791032230305,24230.421032363614
2025-01-20,118985.61761297051,60399.979191208746,12508.568528496733,6464.4133951708,7842.618179566744,3894.2454031553957,1645.3219213281195,26230.470994043964
2025-01-21,87007.37727678248,36030.626112734564,11365.742407013391,6927.725062977188,5385.953215094872,2352.362627529477,1573.7904026018898,23371.177448831106
2025-01-22,114541.85800790106,67213.91805211657,11993.737305378856,10072.6033901169,7565.590103966287,3014.355685602912,1767.062862994546,12914.590607724982
2025-01-23,106407.91542807527,58872.3346211797,14653.872077932656,6335.087037823952,7326.056953012687,3429.777987409574,1074.5076906921583,14716.27906002455
2025-01-24,90306.59035234296,48006.078761639896,9123.272594675123,7080.977410931169,7012.881434036689,2046.09763682167,1327.3658375632272,15709.916676675188
2025-01-25,126629.66338914268,71517.80965018984,14241.88494348037,11486.645768956836,7010.318021397973,3173.4192514690553,1635.3608742469164,17564.224879401678
2025-01-26,82095.4475236528,43469.864489012456,11865.528719952796,7258.254631928942,4832.677815448399,1711.0788588393534,1213.0018229369725,11745.041185533875
2025-01-27,113787.31260415002,67565.64084512217,15466.7186459674,10257.880817991849,9020.339017719018,2440.990127739081,1598.3620980816381,7437.381051528879
2025-01-28,115008.73477064467,62425.773960932514,11920.473259469794,10806.93046595506,7031.149811037742,2859.9987556547558,2221.94485644472,17742.46366115009
2025-01-29,89940.69686385033,52609.16668693737,12686.702388909825,8713.82392844166,4557.911160937902,1833.943478860094,936.4421182755508,8602.707101487933
2025-01-30,120886.97950096494,60857.694286143014,15068.774281640817,8495.46035386312,6579.79425108462,3011.0784943192316,2035.238694079093,24838.939139835056
2025-01-31,96249.30228101571,40753.19452669448,13700.04400552188,7549.646577892107,4888.517564039363,3185.8063277264173,1781.6001839764594,24390.493095165002
2025-02-01,104330.40443919785,52753.16083404661,13566.811625475888,9341.011628262047,8314.89267633418,2214.114612999189,2044.081539294657,16096.331522785287
2025-02-02,103904.82758156832,44198.47089756366,13932.769939796439,8817.050987492577,6064.522203537174,2985.6775357273486,1223.6208907289379,26682.715126722193
2025-02-03,97985.36887794179,50805.285974151746,14665.96773160339,9776.589283493988,7614.078775285513,3749.133403798876,1500.4546588522112,9873.859050756073
2025-02-04,112162.12409739674,55688.33894516599,12519.174826447981,5684.811924897836,8959.127806329501,4018.2862255142986,1170.5122367780293,24121.872132263103
2025-02-05,111902.3308082832,58694.45994758976,14681.281286493982,7582.128267478004,7608.825463238199,2921.629984626761,1677.6213069590124,18736.384551897456
2025-02-06,73772.02040142729,29657.045378840874,9075.143989069116,4725.200915580174,3762.0697970394294,2839.9357815941044,830.273171425687,22882.351367877905
2025-02-07,119565.10364317229,52485.266173000964,12192.364206323587,7546.446272773064,6270.920534467465,3179.5864238484533,2197.483063957934,35693.03696880082
2025-02-08,75062.62017946488,37401.1579904325,7560.572231290626,4588.314436089884,4837.611098757745,1610.1164667635342,836.1000093486606,18228.747946781943
